Close Pfizer
0.133083783
0.141956056
0.138351693
0.138074455
0.137242652
0.120329937
0.113952955
0.111734902
0.098981085
0.098149282
0.08899977
0.090940585
0.082345609
0.073750573
0.077632204
0.077354966
0.081236567
0.078186681
0.089831544
0.088167996
0.089831544
0.099812859
0.10369449
0.09953562
0.101199139
0.107853359
0.107021556
0.114230282
0.118111825
0.139183467
0.142233295
0.142233295
0.142233295
0.141401521
0.154432664
0.159977842
0.160532348
0.156096241
0.164413979
0.166909271
0.167186509
0.162473163
0.152491848
0.150273795
0.154155425
0.155819002
0.155819002
0.158868771
0.170236279
0.164691217
0.161641302
0.163304879
0.159700516
0.165800171
0.160809587
0.152769087
0.157759788
0.157205194
0.16191857
0.162473163
0.158591533
0.159423248
0.162195925
0.158037056
0.155819002
0.155541647
0.153878187
0.150828271
0.150551033
0.149442079
0.152769087
0.148332979
0.141956056
0.145560448
0.142787859
0.145560448
0.146114925
0.148610218
0.148887485
0.150551033
0.146669402
0.141956056
0.138074455
0.13751989
0.138351693
0.13751989
0.135579075
0.125875086
0.126152324
0.125320609
0.128370378
0.113952955
0.10369449
0.103417193
0.110071413
0.100644574
0.101199139
0.098703817
0.101753674
0.101199139
0.100921871
0.115339294
0.117002871
0.112289466
0.107021556
0.099258324
0.097317508
0.090386108
0.118666389
0.116725574
0.113398479
0.116448335
0.119775401
0.124211509
0.131142967
0.140569747
0.149442079
0.154432664
0.157482433
0.153878187
0.146392164
0.145837687
0.142510562
0.141401521
0.147778502
0.142787859
0.131142967
0.134747301
0.136410878
0.129756717
0.131142967
0.132806544
0.136965413
0.13197477
0.135024598
0.142233295
0.140015241
0.138351693
0.133915586
0.127815901
0.121993455
0.125043312
0.129202152
0.129479478
0.127261366
0.122825258
0.136965413
0.142787859
0.133638318
0.132806544
0.13751989
0.136688175
0.13197477
0.133638318
0.135579075
0.135024598
0.123657032
0.115893771
0.118389122
0.129202152
0.131697532
0.131420235
0.135856372
0.138074455
0.138906229
0.13751989
0.150551033
0.151660133
0.147223908
0.152491848
0.152491848
0.155541647
0.161641302
0.190753503
0.182158409
0.200734672
0.190476147
0.195744087
0.192971556
